id,bond_id,trade_price,weight,current_coupon,time_to_maturity,is_callable,reporting_delay,trade_size,trade_type,curve_based_price
9000,339,122.965,0.492645834,9,7.433751535,0,14.607,20000,3,121.3086789
9001,339,124.6267,8.58503352,9,7.419904195,0,2.321,20000,3,121.9630608
9002,339,122.784,0.056628124,9,7.419903615,0,23.584,20000,4,121.9630608
9003,339,120.506,3.504929593,9,7.417595617,0,4.614,133000,2,122.0988373
9004,339,121.7,1.324611457,9,7.417265979,0,20.073,100000,3,122.4463143
9005,339,124.636701,0.417547158,9,7.417233244,0,1.432,2380000,3,122.5305564
9006,339,124.616701,0.289040015,9,7.417217563,0,0.923,2380000,2,122.4219148
9007,339,118.968,1.476166388,9,7.416808182,0,27.167,1400000,2,122.0787627
9008,339,124.477,3.265388594,9,7.414804862,0,2.885,75000,3,122.0317806
9009,339,119.5,1.486931698,9,7.414389479,0,1350.383,70000,4,121.9308207
9010,339,119.25,0.018372589,9,7.414389441,0,1356.595,70000,2,121.9308207
9011,339,121.5,0.577641925,9,7.414326781,0,49.637,70000,4,121.9476691
9012,339,122.2,0.209479749,9,7.414318548,0,126.263,70000,3,121.8824698
9013,339,121.564,3.632503006,9,7.411839449,0,71.143,1580000,3,121.8141471
9014,339,124.061,1.304389154,9,7.411519814,0,11.144,5000,3,122.0550894
9015,339,122.329,0.062304482,9,7.411519086,0,25.09,5000,4,122.0550894
9016,339,122.086,3.324398084,9,7.409442698,0,17.072,25000,4,121.9315618
9017,339,122.086,0.012991383,9,7.409442695,0,17.175,25000,3,121.9315618
9018,339,122.041,0.025982765,9,7.409442577,0,20.9,25000,4,121.9315618
9019,339,122.076,1.423549677,9,7.409061844,0,65.685,30000,4,122.0507016
9020,339,123.12,0.195734914,9,7.409054671,0,282.9,30000,3,122.0769494
9021,339,120.299,1.545592378,9,7.408605863,0,8.513,710000,4,122.112679
9022,339,120.362,0.151504254,9,7.408601574,0,6.767,710000,4,122.112679
9023,339,122.418,6.620432007,9,7.400366762,0,13.793,25000,3,121.9011559
9024,339,121.918,0.060934986,9,7.400366095,0,22.84,25000,4,121.9011559
9025,339,119.612,3.733751374,9,7.397746891,0,263.031,40000,2,122.1074606
9026,339,120.006,0.029049615,9,7.397746756,0,240.301,50000,4,122.1074606
9027,339,120.442,0.377644989,9,7.397719978,0,1.776,600000,3,122.2850113
9028,339,120.402,0.993734622,9,7.397534473,0,1.852,205000,3,122.3131501
9029,339,121.45,3.280317665,9,7.395512812,0,12.955,600000,4,122.253368
9030,339,121.029,8.633856259,9,7.38150752,0,11.861,60000,3,120.8078399
9031,339,119.182,1.293278921,9,7.381193302,0,10.029,2700000,2,120.5862631
9032,339,119.581,3.261095805,9,7.379195249,0,58.62,2000000,3,120.144929
9033,339,119.344,3.978758054,9,7.376221021,0,13.897,1000000,4,121.0667332
9034,339,118.742,1.729611219,9,7.375658967,0,90.805,2000000,2,120.6155003
9035,339,118.882,3.181509751,9,7.373757251,0,71.345,2033000,3,120.3458571
9036,339,118.441,1.320208305,9,7.373429805,0,1.659,140000,4,120.543723
9037,339,118.375,0.012991383,9,7.373429799,0,0.863,140000,2,120.543723
9038,339,119.55,0.541290285,9,7.373374768,0,1.321,15000,2,120.5413756
9039,339,119.75,0.299084087,9,7.373357978,0,16.814,15000,4,120.5486595
9040,339,119.72,0.031822258,9,7.37335781,0,22.114,15000,4,120.5486595
9041,339,123.4,1.236230912,9,7.373070702,0,1.344,20000,3,120.3593613
9042,339,121.9,0.055117768,9,7.373070162,0,18.364,20000,4,120.3593613
9043,339,121,3.707213425,9,7.370488047,0,1.951,10000,4,120.8794059
9044,339,122.5,0.018372589,9,7.370488002,0,2.365,10000,3,120.8794059
9045,339,121,0.012991383,9,7.370487992,0,2.673,10000,4,120.8794059
9046,339,119.977,1.124861693,9,7.370250266,0,3.601,500000,3,120.9704272
9047,339,119.956,0.079023495,9,7.37024912,0,12.74,1500000,3,120.9704272
9048,339,119.843,0.467328761,9,7.370208116,0,722.84,510000,2,121.0057103
9049,339,120.673,7.449195775,9,7.359782527,0,7.218,10000,4,120.7918662
9050,339,121.553,0.022501735,9,7.359782453,0,9.558,10000,3,120.7918662
9051,339,122.459,0.63631256,9,7.359706412,0,1.578,20000,3,120.9254245
9052,339,120.659,0.059533994,9,7.359705758,0,22.206,20000,4,120.9254245
9053,339,120.178,1.34365066,9,7.359366569,0,3.872,300000,3,120.7486076
9054,339,120.801,3.34219571,9,7.357267917,0,22.971,7000,3,120.852909
9055,339,118.833,0.742784499,9,7.357164272,0,19.52,5000,2,120.8333434
9056,339,120.707,0.848228847,9,7.357029124,0,40.538,50000,4,120.7381117
9057,339,122.075,0.225017347,9,7.357019642,0,12.561,50000,3,120.6924915
9058,339,119.819,3.734112979,9,7.354399915,0,19.265,50000,2,120.83004
9059,339,121,0.500294752,9,7.354352918,0,3.38,5000,4,120.8056652
9060,339,122.3,0.083185437,9,7.354351646,0,41.494,5000,3,120.8056652
9061,339,121,0.055117768,9,7.354351083,0,62.246,5000,4,120.8056652
9062,339,119.587,0.394048143,9,7.354321929,0,4.644,255000,2,120.8077726
9063,339,123.03,0.395757688,9,7.354292508,0,2.471,20000,3,120.8510559
9064,339,119.647,0.929587665,9,7.354130154,0,71.467,1000000,3,120.846349
9065,339,120.179,0.980225426,9,7.353949645,0,44.994,300000,3,120.8247613
9066,339,121.287,3.567051364,9,7.351559104,0,21.103,16000,3,120.336675
9067,339,121.037,0.012991383,9,7.351559104,0,21.103,16000,4,120.336675
9068,339,121.037,0.025982765,9,7.351558995,0,24.535,16000,4,120.336675
9069,339,121.111,1.090502564,9,7.351335573,0,8.369,20000,4,120.1757863
9070,339,121.811,0.022501735,9,7.351335499,0,10.695,20000,3,120.1757863
9071,339,122.627,0.454327056,9,7.351296743,0,4.924,15000,3,120.1283831
9072,339,119.198,6.412138991,9,7.343571933,0,34.517,30000,2,120.1970732
9073,339,120,0.058099229,9,7.343571312,0,55.101,1000000,3,120.1970732
9074,339,119.046,1.564099876,9,7.343111701,0,47.402,160000,2,120.1046295
9075,339,117.868,3.568446892,9,7.340719267,0,17.208,4795000,2,119.9899479
9076,339,118.194,0.421169322,9,7.340685952,0,8.823,977000,2,120.0454266
9077,339,120.2,1.585481017,9,7.340213689,0,4.112,100000,3,120.389463
9078,339,119.411,3.579308619,9,7.337806691,0,78.201,100000,2,120.1955679
9079,339,120.542,8.482238726,9,7.324288986,0,3.522,20000,3,120.4503587
9080,339,119.638,0.646704708,9,7.324210433,0,1.775,30000,2,120.4269093
9081,339,120.016,0.309074793,9,7.324192499,0,3.351,35000,2,120.4478182
9082,339,120.289,1.166984881,9,7.323936654,0,51.67,290000,3,120.536911
9083,339,118.882,0.941852836,9,7.323770013,0,4.881,5000,2,120.6588962
9084,339,119.382,0.012991383,9,7.323770013,0,4.881,5000,4,120.6588962
9085,339,119.382,0.018372589,9,7.32376996,0,6.546,5000,4,120.6588962
9086,339,120.197,3.974768642,9,7.320801683,0,22.114,10000,4,119.9366416
9087,339,119.879,3.207635232,9,7.318868617,0,57.31,120000,3,119.704982
9088,339,119.558,3.976954826,9,7.31589707,0,31.002,25000,4,119.5210097
9089,339,119.558,0.219704215,9,7.315888022,0,375.339,25000,4,119.5210097
9090,339,119.558,0.060934986,9,7.315887324,0,397.337,25000,3,119.5210097
9091,339,120.753,1.480048639,9,7.315475791,0,1.459,10000,3,119.5255355
9092,339,119.653,0.038974148,9,7.31547551,0,10.301,10000,4,119.5255355
9093,339,121.052,10.66950067,9,7.294087503,0,3.506,25000,3,120.7029391
9094,339,121.052,0.025982765,9,7.294087392,0,7.005,25000,4,120.7029391
9095,339,121.147,7.661457902,9,7.283059185,0,4.541,100000,3,119.2103645
9096,339,123.363,1.366690976,9,7.282708264,0,1.183,50000,3,120.1157727
9097,339,121.421,0.067505204,9,7.282707427,0,27.569,50000,4,120.1157727
9098,339,123.336,0.817425389,9,7.282581903,0,1.115,10000,3,120.2210811
9099,339,121.394,0.031822258,9,7.282581744,0,6.125,10000,4,120.2210811
9100,339,121.831,3.203027939,9,7.280654205,0,17.985,65000,4,120.5529179
9101,339,121.831,0.029049615,9,7.28065407,0,22.261,65000,3,120.5529179
9102,339,121.831,0.012991383,9,7.28065407,0,22.261,65000,4,120.5529179
9103,339,119.58,0.713580588,9,7.280558404,0,8.16,20000,2,120.5111659
9104,339,121.16,1.079614376,9,7.280339417,0,10.14,640000,3,120.3589173
9105,339,118.26,0.917802332,9,7.280181163,0,10.831,5000,4,120.1389023
9106,339,118.26,0.146980715,9,7.280177111,0,132.627,5000,4,120.1389023
9107,339,119.271,0.139317057,9,7.280173495,0,246.649,5000,4,120.1129342
9108,339,117.6,0.745732518,9,7.280069027,0,55.17,5000,2,120.1809025
9109,339,118,0.012991383,9,7.280069004,0,55.904,5000,4,120.1809025
9110,339,119.484,0.816495733,9,7.279943755,0,33.747,2000000,3,120.1984247
9111,339,126.529,3.483362523,9,7.277664054,0,83.381,133000,2,120.3074954
9112,339,119.611,0.773505652,9,7.277551672,0,63.465,100000,2,120.1355953
9113,339,121.261,1.419691248,9,7.277173023,0,6.555,100000,3,120.0841357
9114,339,119.56,3.581076429,9,7.274763644,0,8.728,5000,4,120.3320577
9115,339,119.56,0.012991383,9,7.274763644,0,8.728,5000,2,120.3320577
9116,339,121.24,0.062304482,9,7.274762929,0,9.267,100000,3,120.3320577
9117,339,120.973,1.186277565,9,7.274498555,0,3.575,150000,4,120.2604353
9118,339,121.24,0.265609444,9,7.274485321,0,3.907,140000,3,120.1551967
9119,339,120.022,0.251912254,9,7.274473425,0,9.054,5000,4,120.1551967
9120,339,120.182,0.036745179,9,7.274473175,0,16.946,5000,3,120.1551967
9121,339,120.022,0.012991383,9,7.274473172,0,17.035,5000,4,120.1551967
9122,339,121.4,0.744826678,9,7.274368971,0,3.121,20000,3,120.0941501
9123,339,120.4,0.025982765,9,7.274368868,0,6.368,20000,4,120.0941501
9124,339,120.4,0.038974148,9,7.274368599,0,15.867,20000,4,120.0941501
9125,339,121.686,0.182804957,9,7.274362331,0,2.514,19000,3,120.0941501
9126,339,120.686,0.036745179,9,7.274362098,0,9.888,19000,4,120.0941501
9127,339,120.686,0.025982765,9,7.274361987,0,13.389,19000,4,120.0941501
9128,339,119.621,0.269708111,9,7.274348333,0,21.974,40000,4,120.0967553
9129,339,119.621,0.012991383,9,7.27434833,0,22.079,40000,2,120.0967553
9130,339,120.008,0.446268646,9,7.274310913,0,9.054,233000,4,120.1112617
9131,339,121.809,0.025982765,9,7.274310787,0,3.036,200000,3,120.1112617
9132,339,123.978,0.660774974,9,7.274228782,0,1.142,20000,3,120.0941072
9133,339,122.026,0.073490358,9,7.274227789,0,32.439,20000,4,120.0941072
9134,339,122.95,7.382843945,9,7.263987101,0,23.772,200000,2,119.883882
9135,339,121.187,1.785500002,9,7.263388146,0,23.435,310000,2,119.931495
9136,339,123.508,3.328507824,9,7.26130665,0,61.474,25000,4,119.7620985
9137,339,123.608,0.068743935,9,7.261305778,0,-3.022,25000,3,119.7620985
9138,339,122.559,1.550825038,9,7.260853926,0,197.593,100000,3,120.1497383
9139,339,121.583,0.6725472,9,7.260768959,0,94.099,16000,4,120.21134
9140,339,121.633,0.043087541,9,7.260768642,0,104.099,16000,4,120.3685926
9141,339,122.289,0.21738741,9,7.260759777,0,725.676,125000,2,120.3685926
9142,339,123.886,0.995262009,9,7.260573685,0,-2.736,25000,3,120.3170159
9143,339,123.786,0.053564843,9,7.260573162,0,18.764,25000,4,120.3170159
9144,339,123.245,3.620449158,9,7.258110498,0,5.339,88000,3,120.2546121
9145,339,122.858,0.012991383,9,7.258110482,0,1.84,75000,4,120.2546121
9146,339,122.235,0.672672663,9,7.258025486,0,4.263,250000,4,120.185432
9147,339,122.178,0.156436962,9,7.258020904,0,12.771,250000,4,120.185432
9148,339,122.228,0.38930819,9,7.257992442,0,13.353,10000,2,120.1872946
9149,339,122.802,0.508160715,9,7.25794394,0,1.906,50000,4,120.3463477
9150,339,122.802,0.060934986,9,7.257943245,0,28.811,50000,3,120.3463477
9151,339,122.973,3.526388693,9,7.255606888,0,5.176,250000,4,120.515849
9152,339,122.973,0.097218605,9,7.255605129,0,67.643,250000,4,120.515849
9153,339,122.633,7.712637097,9,7.244429084,0,72.416,390000,2,120.6192262
9154,339,122.646,0.817012339,9,7.244303682,0,15.081,70000,2,120.9650531
9155,339,122.341,3.764879355,9,7.241640618,0,7.463,170000,2,120.474114
9156,339,121.107,8.485680309,9,7.228111949,0,350.577,100000,2,120.8646146
9157,353,118.711,5.317063562,5.625,7.866420303,0,3.31,7000,3,120.0085307
9158,353,117.211,0.012991383,5.625,7.866420297,0,3.514,7000,4,120.0085307
9159,353,117.211,0.063644517,5.625,7.866419552,0,22.023,7000,4,120.0085307
9160,353,121,29.30520449,5.625,7.705068394,0,913.128,1500000,2,121.7332194
9161,353,121.05,0.077948295,5.625,7.705067284,0,865.133,1500000,3,121.7332194
9162,353,117.899,15.30628573,5.625,7.661050117,0,63.496,150000,4,120.1075807
9163,353,117.899,0.012991383,5.625,7.661050117,0,63.496,150000,2,120.1075807
9164,353,120.527,4.00318023,5.625,7.658039242,0,6.457,13000,3,119.7700275
9165,353,121.142,10.81314688,5.625,7.636071433,0,10.285,20000,3,120.970679
9166,353,120.892,0.012991383,5.625,7.636071433,0,10.285,20000,4,120.970679
9167,353,120.892,0.012991383,5.625,7.636071432,0,10.316,20000,4,120.970679
9168,365,104.951,3.491928003,5,1.485854029,0,0.349,4000,4,105.2081714
9169,365,104.951,0.031822258,5,1.485853854,0,6.854,4000,3,105.2081714
9170,365,105.75,0.839830335,5,1.485721355,0,9.341,10000,3,105.1885737
9171,365,105,0.025982765,5,1.485721237,0,13.062,10000,4,105.1885737
9172,365,105,0.962327401,5,1.485547252,0,1.875,30000,4,105.193196
9173,365,105.3,0.029049615,5,1.485547102,0,8.581,30000,3,105.193196
9174,365,104.2438,3.920191396,5,1.482659772,0,1.423,4000,4,105.1515234
9175,365,104.951,0.289914571,5,1.482644005,0,101232.661,4000,3,105.1542866
9176,365,105.356,6.566279663,5,1.474543331,0,1.498,15000,4,105.1704083
9177,365,105.356,0.064956913,5,1.47454257,0,28.515,15000,3,105.1704083
9178,365,105.655,0.387570198,5,1.474514357,0,1.251,4000,4,105.1643973
9179,365,104.485,3.324550387,5,1.472437791,0,8.811,50000,4,105.1900505
9180,365,104.335,0.012991383,5,1.472437788,0,8.914,50000,2,105.1900505
9181,365,104.485,0.012991383,5,1.472437788,0,8.914,50000,4,105.1900505
9182,365,105.235,1.135761915,5,1.472195439,0,2.623,50000,3,105.2138837
9183,365,105.235,0.012991383,5,1.47219541,0,1.542,50000,4,105.2138837
9184,365,104.332,5.306816785,5,1.466904253,0,2.462,25000,2,105.2302384
9185,365,105,0.415318063,5,1.46687187,0,1.692,34000,4,105.2286884
9186,365,105.457,0.022501735,5,1.466871787,0,6.337,34000,3,105.2286884
9187,365,104.552,0.853485387,5,1.466734948,0,32.69,10000,4,105.2009545
9188,365,104.552,0.012991383,5,1.466734948,0,32.691,10000,2,105.2009545
9189,365,104.261,9.456878815,5,1.449932294,0,102.165,5000,4,105.2345132
9190,365,103.711,0.394903841,5,1.449903008,0,40.733,5000,4,105.2235125
9191,365,102.211,0.031822258,5,1.449902849,0,45.763,5000,2,105.2235125
9192,365,103.931,8.591263268,5,1.436035402,0,2.549,3000,2,105.2004093
9193,365,104.191,0.018372589,5,1.436035358,0,1.961,3000,4,105.2004093
9194,365,105.736,3.592698672,5,1.433610289,0,1.927,10000,3,105.0611271
9195,365,105.736,0.022501735,5,1.433610217,0,1.205,10000,4,105.0611271
9196,365,105.531,5.543546397,5,1.427836472,0,2.033,15000,4,104.9945031
9197,365,105.499,0.018372589,5,1.427836409,0,10.991,10000,4,104.9945031
9198,365,105.668,0.025982765,5,1.427836284,0,7.942,25000,3,104.9945031
9199,365,105.518,0.012991383,5,1.427836278,0,8.151,25000,4,104.9945031
9200,365,105.518,0.098082787,5,1.427834484,0,64.698,25000,4,105.0035232
9201,365,103.963,7.603156005,5,1.416973489,0,1.041,4000,4,105.012508
9202,365,105.42,6.419044621,5,1.409232048,0,1.144,8000,4,104.8045741
9203,365,105.42,0.029049615,5,1.409231899,0,7.832,8000,3,104.8045741
9204,365,104.962,4.243988618,5,1.405847922,0,1.945,9000,4,104.7726057
9205,365,105.062,0.012991383,5,1.405847918,0,2.05,9000,3,104.7726057
9206,365,104.851,0.05196553,5,1.405847414,0,17.95,9000,4,104.7726057
9207,365,104.962,0.077948295,5,1.405846299,0,53.105,9000,4,104.7726057
9208,365,105,7.434544981,5,1.395461676,0,1.591,1000,4,104.7245033
9209,365,105,0.056628124,5,1.395461098,0,20.814,1000,3,104.7245033
9210,365,103.888,9.45336232,5,1.378670936,0,79.36,6000,4,104.6662727
9211,365,103.5,0.618831796,5,1.378599018,0,46.366,6000,4,104.6560713
9212,365,102,0.043087541,5,1.378598694,0,56.591,6000,2,104.6560713
9213,365,103.696,6.411375627,5,1.370875731,0,4.943,155000,2,104.5728965
9214,365,104.196,0.012991383,5,1.370875728,0,5.047,155000,4,104.5728965
9215,365,104.019,1.9781913,5,1.370140526,0,2.378,25000,2,104.4995411
9216,365,104.28,0.012991383,5,1.370140503,0,1.109,25000,4,104.4995411
9217,365,105.175,3.305202793,5,1.368088048,0,55.314,155000,3,104.4673204
9218,365,105.146,0.083185437,5,1.368086769,0,41.666,155000,4,104.4673204
9219,365,105.2,6.518270036,5,1.360104142,0,1.77,10000,4,104.6104082
9220,365,105.3,0.012991383,5,1.360104139,0,-3.127,10000,3,104.6104082
9221,365,105.226,14.38645902,5,1.321218405,0,1.373,2000,3,104.4420369
9222,365,105.226,0.018372589,5,1.321218367,0,1.573,2000,4,104.4420369
9223,365,104.113,6.496899367,5,1.313287974,0,2.444,10000,2,104.3448066
9224,365,104.367,10.11971998,5,1.294047346,0,4.889,25000,4,104.3114404
9225,365,104.267,0.012991383,5,1.294047346,0,4.889,25000,2,104.3114404
9226,365,104.367,0.012991383,5,1.294047346,0,4.889,25000,4,104.3114404
9227,365,104.407,0.064956913,5,1.294046565,0,29.539,25000,4,104.3114404
9228,365,105.386,1.623247128,5,1.293551521,0,19.229,1000,3,104.3283342
9229,365,105,8.36088078,5,1.280417844,0,2.861,10000,4,104.4416993
9230,365,105,0.012991383,5,1.280417841,0,2.967,10000,3,104.4416993
9231,365,105.088,1.521767322,5,1.279982765,0,4.508,10000,3,104.3705615
9232,365,104.988,0.018372589,5,1.279982719,0,5.962,10000,4,104.3705615
9233,365,104.988,0.107914528,5,1.279980563,0,12.971,10000,4,104.3705615
9234,365,104.964,0.993140003,5,1.279795269,0,1.389,8000,4,104.3963894
9235,365,104.964,0.034371967,5,1.279795063,0,8.889,8000,3,104.3963894
9236,365,105.058,5.109562125,5,1.27488997,0,-2.093,31000,3,104.3197715
9237,365,104.963,0.045003469,5,1.274889621,0,13.909,31000,4,104.3197715
9238,365,104.551,10.07548515,5,1.255816845,0,323.971,20000,4,104.4417873
9239,365,104.051,2.140623499,5,1.254955927,0,53.892,10000,2,104.4219162
9240,365,104.051,0.012991383,5,1.254955927,0,53.892,10000,4,104.4219162
9241,365,104.051,0.072332957,5,1.254954972,0,83.999,10000,2,104.4219162
9242,365,104.051,0.012991383,5,1.254954972,0,83.999,10000,4,104.4219162
9243,365,104.165,9.293815714,5,1.238726768,0,3.637,25000,2,104.3610098
9244,381,125.72,0.245808493,7.85,18.05020548,0,59.937,25000,3,121.2191704
9245,381,121.197,3.505146279,7.85,18.04789717,0,199.796,175000,4,121.3097339
9246,381,120.654,1.340065992,7.85,18.04755978,0,3.626,79000,4,121.6513149
9247,381,120.654,0.022501735,7.85,18.04755969,0,6.465,79000,2,121.6513149
9248,381,120.654,0.012991383,7.85,18.04755969,0,6.569,79000,4,121.6513149
9249,381,121.849,0.836709588,7.85,18.04742818,0,1.995,8000,4,121.9158595
9250,381,121.849,0.031822258,7.85,18.04742799,0,8.815,8000,4,121.9158595
9251,381,121.949,0.012991383,7.85,18.04742799,0,8.815,8000,3,121.9158595
9252,381,123.032,3.648289264,7.85,18.04492731,0,1.497,15000,3,121.0167346
9253,381,120.427,3.863052648,7.85,18.04212353,0,5.204,10000,2,120.7724019
9254,381,120.427,0.012991383,7.85,18.04212353,0,5.307,10000,4,120.7724019
9255,381,119.325,6.645647751,7.85,18.03382585,0,4.876,5000,4,120.241891
9256,381,117.325,0.012991383,7.85,18.03382585,0,5.08,5000,2,120.241891
9257,381,119.325,0.012991383,7.85,18.03382585,0,5.08,5000,4,120.241891
9258,381,120.13,3.955849324,7.85,18.03088575,0,313.061,5000,4,119.77112
9259,381,120.13,0.012991383,7.85,18.03088574,0,313.169,5000,2,119.77112
9260,381,119.22,3.734564936,7.85,18.0282654,0,2.4,10000,4,119.3999592
9261,381,118.325,0.012991383,7.85,18.0282654,0,2.4,10000,2,119.3999592
9262,381,120.088,4.192112018,7.85,18.02496363,0,0.96,65000,4,120.201297
9263,381,120.24,0.352925918,7.85,18.02494025,0,69.27,65000,3,120.3502581
9264,381,122.298,8.251686055,7.85,18.01214739,0,9.768,10000,3,119.6715044
9265,381,120.786,0.041082359,7.85,18.01214708,0,19.607,10000,4,119.6715044
9266,381,120.512,0.821852563,7.85,18.01202019,0,3.285,10000,4,119.8123269
9267,381,122.012,0.207455743,7.85,18.01201212,0,257.773,10000,3,119.8123269
9268,381,118.221,0.98589102,7.85,18.01182953,0,2.037,10000,2,119.7925616
9269,381,118.321,0.012991383,7.85,18.01182952,0,2.141,10000,4,119.7925616
9270,381,119.995,1.123435394,7.85,18.01159241,0,14.632,10000,4,119.4280378
9271,381,121.745,0.113256247,7.85,18.01159003,0,0.703,10000,3,119.4280378
9272,381,122.138,3.422212276,7.85,18.00938969,0,8.765,10000,3,120.6023214
9273,381,120.63,0.025982765,7.85,18.00938957,0,12.395,10000,4,120.6023214
9274,381,118.58,1.62506566,7.85,18.00889344,0,0.581,100000,4,121.0562191
9275,381,118.58,0.012991383,7.85,18.00889343,0,0.686,100000,2,121.0562191
9276,381,120,0.270333159,7.85,18.0088797,0,0.653,40000,4,120.8544164
9277,381,120.5,1.002359044,7.85,18.00869096,0,63.901,40000,3,120.6661705
9278,381,122.243,0.300772251,7.85,18.00867399,0,3.941,100000,3,120.6355917
9279,381,118.61,1.053664399,7.85,18.00846543,0,0.276,10000,4,120.6822297
9280,381,119.8,3.101296358,7.85,18.00665839,0,6.142,12000,4,120.3831058
9281,381,119.9,0.043087541,7.85,18.00665804,0,11.115,12000,3,120.3831058
9282,381,119.8,0.012991383,7.85,18.00665803,0,11.217,12000,4,120.3831058
9283,381,119.8,0.087148844,7.85,18.00665662,0,61.758,12000,4,120.3831058
9284,381,117.44166,1.27534094,7.85,18.00635106,0,-4.035,30000,2,120.7876697
9285,381,118.92,1.431058432,7.85,18.00596632,0,4.03,25000,3,121.0372698
9286,381,118.92,0.012991383,7.85,18.00596632,0,4.03,25000,4,121.0372698
9287,381,118.92,0.012991383,7.85,18.00596629,0,0.978,25000,4,121.0372698
9288,381,119.537,3.488736554,7.85,18.00367955,0,-4.168,15000,3,120.8233494
9289,381,119.437,0.038974148,7.85,18.00367929,0,10.038,15000,4,120.8233494
9290,381,116.926,6.841847211,7.85,17.99488443,0,1.735,20000,2,119.7253734
9291,381,117.126,0.012991383,7.85,17.99488442,0,1.839,20000,4,119.7253734
9292,381,116.25,0.281646462,7.85,17.99486955,0,0.978,17000,2,119.9746334
9293,381,120.665,5.125310353,7.85,17.98993415,0,1.594,37000,3,119.1658166
9294,381,119.8,1.553380433,7.85,17.98948081,0,9.127,10000,4,119.2566447
9295,381,121.298,0.012991383,7.85,17.9894808,0,9.533,10000,3,119.2566447
9296,381,120.665,8.598509246,7.85,17.97558996,0,452359.945,37000,3,119.1651544
9297,381,120.25,0.012991383,7.85,17.97558996,0,452359.945,37000,3,119.1651544
9298,381,119.3,3.487575303,7.85,17.97330474,0,2.639,8000,4,118.1079387
9299,381,119.3,0.045003469,7.85,17.97330439,0,11.685,8000,4,118.1079387
9300,381,119.4,0.012991383,7.85,17.97330439,0,11.889,8000,3,118.1079387
9301,381,119.3,0.105542491,7.85,17.9733023,0,79.563,8000,4,118.1079387
9302,381,119.555,1.01988559,7.85,17.9731069,0,74.909,400000,4,118.641066
9303,381,120.16,0.514268436,7.85,17.97305723,0,89.203,400000,3,118.3230419
9304,381,118.334,3.789744618,7.85,17.97035886,0,-3.152,7000,4,118.3230441
9305,381,118.334,0.098939422,7.85,17.97035704,0,62.39,7000,4,118.4084412
9306,381,119.834,0.116922443,7.85,17.97035448,0,17.148,7000,3,118.4084412
9307,381,119.864,0.950859161,7.85,17.97018462,0,8.96,7000,3,118.4170384
9308,381,118.093,0.025982765,7.85,17.97018451,0,6.422,7000,4,118.4170384
9309,381,118.711,5.047131225,7.85,17.96539854,0,5.657,10000,4,118.0436717
9310,381,120.061,0.025982765,7.85,17.96539844,0,8.686,10000,3,118.0436717
9311,381,115.75,6.563850238,7.85,17.95730378,0,3.014,10000,2,119.5858039
9312,381,116.25,0.012991383,7.85,17.95730378,0,3.116,10000,4,119.5858039
9313,381,120.538,4.085702035,7.85,17.9541675,0,8.772,20000,3,119.8741351
9314,381,119.05,0.012991383,7.85,17.95416748,0,9.487,20000,4,119.8741351
9315,381,119.3,1.479478359,7.85,17.95375625,0,9.031,10000,4,119.598376
9316,381,120.55,0.012991383,7.85,17.95375623,0,9.538,10000,3,119.598376
9317,381,116.5405,3.41490544,7.85,17.95156525,0,39.272,10000,4,120.0212414
9318,381,117.26,0.176701907,7.85,17.95155939,0,142.968,10000,4,119.1185018
9319,381,118.532,0.384729217,7.85,17.9515316,0,4.391,15000,4,119.0848312
9320,381,121.032,0.050315408,7.85,17.95153115,0,18.594,15000,3,119.0848312
9321,381,119.123,3.916508634,7.85,17.94864924,0,2.512,20000,2,119.6655354
9322,381,119.125,7.515792712,7.85,17.9380364,0,9.033,5000,4,118.4408676
9323,381,120.912,0.012991383,7.85,17.93803638,0,9.84,5000,3,118.4408676
9324,381,116,3.869578762,7.85,17.93522314,0,42.905,20000,2,119.08604
9325,381,118.902,1.242902618,7.85,17.93493291,0,39.702,10000,4,118.690991
9326,381,118.902,0.345433998,7.85,17.93491052,0,56.79,10000,2,119.3627376
9327,381,116.094,0.817425389,7.85,17.93478498,0,1.724,20000,2,119.6519311
9328,381,118.906,0.041082359,7.85,17.93478469,0,2.092,20000,3,119.6519311
9329,381,119.3,1.030504111,7.85,17.93458517,0,1.02,10000,4,119.8787035
9330,381,119.4,0.036745179,7.85,17.93458492,0,9.828,10000,3,119.8787035
9331,381,119.3,0.012991383,7.85,17.93458492,0,9.828,10000,4,119.8787035
9332,381,121.402,5.39323912,7.85,17.92912004,0,-3.546,30000,4,119.3196171
9333,381,123.402,0.012991383,7.85,17.92912002,0,3.183,30000,3,119.3196171
9334,381,119.125,3.226260181,7.85,17.92716442,0,8.746,5000,4,119.8227657
9335,381,120.912,0.012991383,7.85,17.9271644,0,9.355,5000,3,119.8227657
9336,381,122.404,1.68181965,7.85,17.92663298,0,7.305,10000,3,120.7774899
9337,381,119.3,1.115293358,7.85,17.92639928,0,1.257,10000,4,120.90678
9338,381,118.337,6.402471776,7.85,17.91869776,0,2.358,65000,2,121.5393381
9339,381,118.932,0.012991383,7.85,17.91869774,0,1.169,65000,4,121.5393381
9340,381,117.9865,1.563722159,7.85,17.91823835,0,2.256,17000,2,121.2091769
9341,381,118.049,0.022501735,7.85,17.91823829,0,1.286,17000,4,121.2091769
9342,381,117.9375,0.546410817,7.85,17.91818221,0,-4.287,40000,2,121.3928241
